,freq,bf_MUT1,bf_S1,bf_S2,bf_S3
88,679.042501,0.003478709999999996,-0.00855865999999983,0.02899286000000001,0.011094159999999853
89,683.927699,0.002755599999999969,-0.008197180000000026,0.028659830000000053,0.010636019999999968
90,688.812897,0.0014099499999999932,-0.007715140000000176,0.029220899999999883,0.01139843000000007
91,693.698095,0.0007909300000001895,-0.006930609999999948,0.028053560000000033,0.010459050000000136
92,698.583293,0.0011048300000000566,-0.007000319999999949,0.02855803999999984,0.01124631999999992
93,703.46849,0.0008144100000000432,-0.00777439000000002,0.028921380000000108,0.011004959999999953
94,708.353688,0.0016747399999998969,-0.007881110000000024,0.02927215999999988,0.010994100000000007
95,713.238886,0.0023565800000000525,-0.00867539000000006,0.028265439999999975,0.011380250000000203
96,718.124084,0.002786799999999978,-0.007875960000000015,0.028113379999999966,0.011074910000000049
97,723.009282,0.0033740200000000886,-0.0075571100000000335,0.02664870999999991,0.011224720000000188
98,727.89448,0.003481319999999899,-0.007038649999999924,0.02606051999999992,0.011171480000000011
99,732.779678,0.003771220000000186,-0.0071211099999999306,0.025048650000000006,0.011159189999999874
100,737.664875,0.003598200000000107,-0.0052957499999999325,0.025093790000000116,0.011492150000000034
101,742.550073,0.0030498899999999995,-0.0060309999999998976,0.02512051000000004,0.011421379999999814
102,747.435271,0.0025507300000000566,-0.005906039999999946,0.025977150000000115,0.011708300000000005
103,752.320469,0.0010855499999999907,-0.005492420000000164,0.025118959999999912,0.011390659999999997
104,757.205667,0.0005949700000000835,-0.007169450000000133,0.024731700000000023,0.011694400000000105
105,762.090865,0.0003956099999999907,-0.008977039999999992,0.023959789999999925,0.011345529999999826
106,766.976063,-3.7800000001197986e-06,-0.00818680000000005,0.023165359999999913,0.011072839999999973
107,771.86126,-0.0015612799999999982,-0.0072533599999999865,0.022844399999999876,0.011381520000000034
108,776.746458,-0.0013329799999999281,-0.00709884999999999,0.022181100000000065,0.010904870000000066
109,781.631656,-0.002346880000000162,-0.007323479999999938,0.022503099999999998,0.01124729999999996
110,786.516854,-0.002658999999999967,-0.008788189999999974,0.02185271000000011,0.010957150000000082
111,791.402052,-0.0023574299999999937,-0.006658229999999987,0.02162988999999982,0.01092515000000005
112,796.28725,-0.0022516500000000494,-0.006573729999999944,0.02137472000000007,0.010901629999999995
113,801.172447,-0.0014606500000000633,-0.007260419999999934,0.021644500000000066,0.010904689999999828
114,806.057645,-0.0008199099999999238,-0.0070139499999999355,0.02100682999999992,0.010791510000000004
115,810.942843,-0.0005100000000000104,-0.005421910000000141,0.021546459999999934,0.010811590000000093
116,815.828041,-0.0007485000000000408,-0.004697410000000124,0.020955440000000047,0.010592730000000161
117,820.713239,-0.0002287800000000395,-0.0029325099999999438,0.021150020000000103,0.010708860000000042
118,825.598437,-0.0015616300000000916,-0.0017560399999998477,0.02109292000000007,0.010683699999999963
119,830.483635,-0.0017168300000001135,-0.0014195099999998462,0.020532109999999992,0.010638590000000114
120,835.368832,-0.002056859999999938,-0.0021803699999998205,0.02037880000000003,0.010627720000000007
121,840.25403,-0.002360469999999948,-0.005033819999999967,0.02000307999999995,0.010417600000000027
122,845.139228,-0.0022989300000000323,-0.00585804000000012,0.019760119999999937,0.01064153000000001
123,850.024426,-0.001597779999999993,-0.00655168000000006,0.019395229999999986,0.010389240000000077
124,854.909624,-0.00205255999999987,-0.007146009999999814,0.019264710000000074,0.010585929999999966
125,859.794822,-0.0016689900000002034,-0.00678782,0.019051380000000062,0.010464079999999987
126,864.68002,-0.0018608699999997924,-0.005783220000000089,0.018581100000000017,0.010533750000000008
127,869.565217,-0.002276229999999879,-0.006301040000000091,0.018322329999999942,0.010592650000000203
128,874.450415,-0.0023624700000000054,-0.007669799999999949,0.018374649999999937,0.01066619000000002
129,879.335613,-0.00330279,-0.010222840000000177,0.01811560999999995,0.01052490000000006
130,884.220811,-0.0037562099999999266,-0.01106505000000002,0.018503200000000053,0.01041144000000016
131,889.106009,-0.003761869999999945,-0.01081824000000009,0.018320019999999992,0.010631169999999912
132,893.991207,-0.004065039999999964,-0.010574469999999891,0.018109270000000066,0.010493419999999976
133,898.876404,-0.0043055999999999095,-0.01011940999999994,0.017528230000000145,0.010543979999999786
134,903.761602,-0.003914090000000092,-0.009299579999999974,0.01686493000000011,0.010491150000000005
135,908.6468,-0.004165069999999993,-0.009421520000000072,0.016300830000000044,0.010311079999999917
136,913.531998,-0.003967770000000037,-0.009134520000000146,0.016155700000000106,0.010392460000000048
137,918.417196,-0.003936649999999986,-0.007793689999999964,0.016184159999999892,0.010256660000000029
138,923.302394,-0.003956139999999886,-0.007227490000000003,0.016216419999999898,0.010392599999999863
139,928.187592,-0.0041678700000000735,-0.006792079999999867,0.016224870000000058,0.010405650000000044
140,933.072789,-0.0040590700000000535,-0.006656789999999857,0.016384790000000038,0.01010414000000015
141,937.957987,-0.004061960000000031,-0.007617100000000043,0.01640930000000007,0.01028772
142,942.843185,-0.0034134600000002013,-0.008684699999999879,0.01584163999999988,0.010329409999999983
143,947.728383,-0.003165780000000007,-0.009601999999999888,0.015133589999999808,0.010325640000000025
144,952.613581,-0.003534719999999991,-0.009766289999999955,0.014787930000000005,0.010374110000000103
145,957.498779,-0.003757910000000031,-0.009548679999999976,0.014474139999999913,0.010348500000000094
146,962.383977,-0.0033200399999999686,-0.010241959999999883,0.0141530700000001,0.00911935999999991
147,967.269174,-0.003534160000000064,-0.010413470000000036,0.01415127000000016,0.007225590000000004
148,972.154372,-0.0033027400000000817,-0.010116849999999955,0.01414563999999996,0.006401810000000063
149,977.03957,-0.0037020099999998113,-0.009645279999999978,0.014349560000000094,0.008087460000000046
150,981.924768,-0.003576479999999993,-0.009821269999999993,0.014312719999999945,0.010464630000000197
151,986.809966,-0.0034606999999999832,-0.009264289999999953,0.013916899999999899,0.01101851999999992
152,991.695164,-0.0034835799999999306,-0.008851399999999954,0.014025430000000005,0.010736729999999861
153,996.580362,-0.00316847000000009,-0.008328879999999872,0.013353940000000009,0.010285099999999936
154,1001.46556,-0.00325631000000004,-0.0077180800000000715,0.012556309999999904,0.010053639999999975
155,1006.35076,-0.0033926699999999865,-0.007542230000000094,0.011991329999999856,0.010094170000000124
156,1011.23596,-0.0035396100000000263,-0.007828689999999972,0.011706360000000027,0.009900510000000029
157,1016.12115,-0.0032212499999999533,-0.00816069999999991,0.011263909999999822,0.009504420000000069
158,1021.00635,-0.003260810000000003,-0.0081779500000001,0.011521620000000121,0.009324749999999993
159,1025.89155,-0.003147680000000097,-0.008154589999999962,0.011427949999999854,0.008684889999999834
160,1030.77675,-0.00312974999999982,-0.008221470000000064,0.011317490000000152,0.007830070000000022
161,1035.66194,-0.002343329999999977,-0.008941609999999933,0.011231159999999907,0.007137419999999839
162,1040.54714,-0.002237700000000009,-0.00907155000000004,0.011076850000000027,0.007320330000000208
163,1045.43234,-0.002236010000000066,-0.008864120000000142,0.01105858999999998,0.008268840000000166
164,1050.31754,-0.0028245500000001478,-0.00949143000000019,0.010995509999999875,0.008482279999999953
165,1055.20274,-0.0029914900000000966,-0.010088220000000092,0.010729270000000124,0.0075302499999998496
166,1060.08793,-0.0031024699999999683,-0.009581069999999858,0.010486239999999869,0.0066413999999999085
167,1064.97313,-0.0030039200000000488,-0.00959308999999986,0.010578430000000028,0.006648169999999842
168,1069.85833,-0.002773990000000115,-0.00994136000000001,0.010639429999999894,0.009368070000000062
169,1074.74353,-0.002284339999999885,-0.00993015999999991,0.010879630000000029,0.01204932000000003
170,1079.62872,-0.002346919999999919,-0.009945510000000102,0.010947159999999956,0.012668970000000002
171,1084.51392,-0.0025954399999998934,-0.009842589999999873,0.011090349999999916,0.01218501999999999
172,1089.39912,-0.002624260000000156,-0.009986209999999884,0.010872980000000032,0.011339270000000123
173,1094.28432,-0.0035764299999998528,-0.010741310000000004,0.009772189999999847,0.010533839999999906
174,1099.16952,-0.002080480000000051,-0.010133280000000022,0.012000610000000078,0.010360840000000149
175,1104.05471,-0.0033835700000000024,-0.010282349999999996,0.010595750000000015,0.009738100000000083
176,1108.93991,-0.0032823500000001005,-0.010509059999999959,0.010009010000000096,0.009370639999999986
177,1113.82511,-0.00300346000000018,-0.010283159999999958,0.00967220000000002,0.008814239999999973
178,1118.71031,-0.002971979999999874,-0.009931789999999996,0.010506050000000045,0.008600490000000072
179,1123.59551,-0.0029834900000000886,-0.01042582999999997,0.01064720000000019,0.007984659999999977
180,1128.4807,-0.002777070000000048,-0.010532449999999915,0.010941719999999933,0.007751749999999946
181,1133.3659,-0.0028162099999999857,-0.010633689999999918,0.01096778999999981,0.007759359999999882
182,1138.2511,-0.002913060000000023,-0.010727890000000073,0.01076659999999996,0.008135439999999994
183,1143.1363,-0.0029501300000001063,-0.011009690000000072,0.010134400000000099,0.007912130000000017
184,1148.02149,-0.0029631400000000863,-0.01134075999999995,0.00999806000000003,0.0075630000000002084
185,1152.90669,-0.0032563800000000587,-0.01172617999999992,0.009608770000000044,0.006962850000000076
186,1157.79189,-0.0028309900000000887,-0.011780510000000133,0.009399240000000031,0.00648371999999986
187,1162.67709,0.004592030000000191,-0.011117460000000134,0.00832338999999993,0.011794159999999998
188,1167.56229,-0.0024575499999999195,-0.011435969999999962,0.009842030000000168,0.006983919999999921
189,1172.44748,-0.002559719999999821,-0.011225349999999912,0.009071529999999939,0.006416069999999996
190,1177.33268,-0.0025220999999999716,-0.011093539999999846,0.008751779999999876,0.006131000000000109
191,1182.21788,-0.002646839999999928,-0.011161559999999904,0.007957449999999922,0.006116819999999912
192,1187.10308,-0.0024391999999999747,-0.010693190000000019,0.007693999999999868,0.006022769999999955
193,1191.98828,-0.002464470000000052,-0.010293159999999801,0.007745230000000047,0.006253829999999905
194,1196.87347,-0.0024801599999999535,-0.010242740000000028,0.007646029999999859,0.00639634999999994
195,1201.75867,-0.0024828999999999546,-0.009470980000000129,0.007822809999999958,0.006479109999999899
196,1206.64387,-0.002581989999999923,-0.009606459999999872,0.007570029999999894,0.006033830000000018
197,1211.52907,-0.002499079999999987,-0.009544079999999955,0.008143309999999904,0.006034059999999952
198,1216.41426,-0.0026228999999999836,-0.009522880000000011,0.007956400000000086,0.005926819999999999
199,1221.29946,-0.0029313300000000098,-0.009999329999999862,0.00793108000000009,0.005834059999999974
200,1226.18466,-0.002889869999999961,-0.010140290000000052,0.007605759999999906,0.005792730000000024
201,1231.06986,-0.0021265599999999996,-0.010150629999999827,0.007773119999999967,0.0059832099999999055
202,1235.95506,-0.002298789999999995,-0.010182979999999953,0.0075963100000000505,0.006097130000000117
203,1240.84025,-0.001996129999999985,-0.009937529999999972,0.007305520000000065,0.0061805100000000834
204,1245.72545,-0.0019538400000000955,-0.00954810000000017,0.007379869999999844,0.006297839999999999
205,1250.61065,-0.002041139999999997,-0.009283319999999984,0.007261220000000179,0.006482129999999975
206,1255.49585,-0.0021118999999998334,-0.00889297999999994,0.006967160000000083,0.006463109999999883
207,1260.38105,-0.0022904700000001554,-0.00855077000000004,0.0068953400000000276,0.006600689999999965
208,1265.26624,-0.002792009999999845,-0.008572709999999928,0.006779029999999908,0.006661470000000058
209,1270.15144,-0.0026881299999998998,-0.00867170000000006,0.006652480000000072,0.0064678400000000025
210,1275.03664,-0.0029594399999999244,-0.008237040000000029,0.006862389999999996,0.006595310000000021
211,1279.92184,-0.0033122500000000166,-0.008279549999999913,0.006837250000000017,0.0062570200000000575
212,1284.80703,-0.0029918700000000076,-0.008091359999999881,0.006897860000000033,0.005745069999999908
213,1289.69223,-0.0028888299999998424,-0.007969820000000016,0.006870769999999915,0.0055402999999998315
214,1294.57743,-0.0027784699999999773,-0.007783580000000123,0.006843719999999998,0.005543950000000075
215,1299.46263,-0.0023157299999998493,-0.007624540000000124,0.006749969999999994,0.005492730000000057
216,1304.34783,-0.0020092999999998806,-0.007769169999999992,0.006911319999999943,0.005602520000000055
217,1309.23302,-0.0021641500000000313,-0.00789014999999993,0.006869460000000105,0.005586509999999878
218,1314.11822,-0.002125490000000063,-0.007991379999999992,0.00670042000000004,0.005302930000000039
219,1319.00342,-0.002367549999999996,-0.007801480000000138,0.006434469999999859,0.005121930000000052
220,1323.88862,-0.002447839999999868,-0.007573789999999914,0.005980120000000033,0.004914459999999954
221,1328.77382,-0.002616810000000136,-0.007210009999999878,0.005700150000000015,0.004533189999999854
222,1333.65901,-0.0025628600000000556,-0.007238560000000005,0.005553090000000038,0.004244359999999947
223,1338.54421,-0.002228719999999962,-0.007523420000000058,0.005366589999999949,0.004135060000000079
224,1343.42941,-0.0019711100000001647,-0.007904960000000072,0.005446330000000055,0.004029099999999897
225,1348.31461,-0.0020667299999999056,-0.008196879999999851,0.005637220000000109,0.004204400000000108
226,1353.1998,-0.001681269999999957,-0.008622849999999849,0.005403529999999934,0.004131260000000081
227,1358.085,-0.0016545599999999716,-0.009033940000000129,0.00519317000000008,0.004307880000000042
228,1362.9702,-0.0017871099999999807,-0.009472420000000037,0.004839470000000068,0.004547679999999943
229,1367.8554,-0.0017225599999999286,-0.010030289999999997,0.004605079999999928,0.004768580000000133
230,1372.7406,-0.0020865899999999993,-0.010489790000000054,0.0042620600000000675,0.004870240000000026
231,1377.62579,-0.0025465900000001263,-0.010623060000000129,0.004232390000000086,0.004947559999999962
232,1382.51099,-0.0029410399999998393,-0.010741109999999887,0.004165820000000098,0.004884310000000003
233,1387.39619,-0.0031783100000000175,-0.010741259999999864,0.0043987799999998245,0.0048411799999998895
234,1392.28139,-0.0031723300000001675,-0.011021600000000076,0.004334910000000081,0.004898550000000057
235,1397.16659,-0.0033142700000001746,-0.011108010000000057,0.0042446300000000825,0.004814229999999808
236,1402.05178,-0.003729709999999997,-0.011244480000000001,0.004076760000000013,0.004710710000000118
237,1406.93698,-0.0038602999999999277,-0.010848600000000097,0.0034478199999998793,0.004533120000000057
238,1411.82218,-0.0005659899999999052,-0.011041899999999938,0.005086090000000043,0.004826120000000156
239,1416.70738,-0.0029888300000000534,-0.011053360000000012,0.005036119999999977,0.004957160000000016
240,1421.59257,-0.0033626499999999115,-0.010659049999999892,0.004381550000000178,0.005047009999999963
241,1426.47777,-0.003428180000000003,-0.010493919999999823,0.004166140000000151,0.005097149999999884
242,1431.36297,-0.003930580000000017,-0.010507209999999878,0.004318260000000018,0.004944119999999996
243,1436.24817,-0.004318260000000018,-0.010291049999999968,0.004169579999999895,0.004788699999999979
244,1441.13337,-0.004409380000000018,-0.01010024999999981,0.00409910999999985,0.004537459999999882
245,1446.01856,-0.004673499999999997,-0.00979817999999999,0.003988190000000058,0.0040956600000001675
246,1450.90376,-0.004957230000000035,-0.009280479999999924,0.003990280000000013,0.0037339700000000864
247,1455.78896,-0.004874210000000101,-0.009370749999999983,0.003762379999999954,0.0036610499999998325
248,1460.67416,-0.004664140000000039,-0.00957871999999993,0.003425029999999829,0.0038913700000000606
249,1465.55936,-0.004284119999999891,-0.009816250000000082,0.0025680400000001047,0.0036181000000001795
250,1470.44455,-0.004183669999999973,-0.009963180000000182,0.0021358199999998995,0.0034023499999999984
251,1475.32975,-0.0039516200000000445,-0.00963923000000011,0.0016020199999999818,0.0032977699999998666
252,1480.21495,-0.0037125399999999864,-0.008630090000000035,0.0012055699999999892,0.002952810000000028
253,1485.10015,-0.0038701100000000377,-0.008654539999999988,0.0009270300000001619,0.0027614999999998613
254,1489.98534,-0.0039116599999999835,-0.008118800000000093,0.0011069999999999691,0.0026441200000000276
255,1494.87054,-0.003886789999999918,-0.008586980000000022,0.001305399999999901,0.0025735899999999035
256,1499.75574,-0.003830120000000159,-0.008934049999999916,0.0016078099999998763,0.002139719999999956
257,1504.64094,-0.0038768899999999107,-0.009352650000000073,0.0017894700000000707,0.001672600000000024
258,1509.52614,-0.0038559500000001634,-0.009203859999999953,0.00180485000000008,0.0011062500000000863
259,1514.41133,-0.003842799999999924,-0.009983869999999895,0.0018780800000000042,0.0005770300000000894
260,1519.29653,-0.003589199999999959,-0.00997287999999985,0.0017069800000000246,-0.0002510599999998586
261,1524.18173,-0.0036366199999999793,-0.009558210000000011,0.0017846299999999538,-0.0005469300000000565
262,1529.06693,-0.0033252599999999966,-0.009617250000000022,0.002023679999999972,4.738000000004128e-05
263,1533.95213,-0.003026630000000141,-0.00968434000000018,0.0023327399999999443,0.0011699100000002183
264,1538.83732,-0.0030744299999998503,-0.01023426999999999,0.0023673199999998396,0.0017506400000000255
265,1543.72252,-0.003155840000000021,-0.010087689999999983,0.002611420000000031,0.001971759999999989
266,1548.60772,-0.002861900000000084,-0.010146990000000189,0.0023787600000000353,0.002038360000000017
267,1553.49292,-0.0028897199999999845,-0.009819299999999975,0.0021497999999999795,0.00198425999999996
268,1558.37811,-0.0029235400000000578,-0.009993630000000087,0.001948979999999878,0.002079590000000131
269,1563.26331,-0.0030623600000001527,-0.008968059999999944,0.0017514400000000485,0.002086159999999948
270,1568.14851,-0.0031269900000001627,-0.009622230000000176,0.001574579999999992,0.001972089999999982
271,1573.03371,-0.003500150000000035,-0.009935519999999975,0.0016957399999999456,0.0019220800000001592
272,1577.91891,-0.0036439900000000414,-0.01081673999999988,0.0016951700000000791,0.0020447500000000396
273,1582.8041,-0.0037052200000000646,-0.011005970000000032,0.001728889999999872,0.0021613799999999905
274,1587.6893,-0.0035302699999999465,-0.011704589999999904,0.0016923199999998584,0.002207580000000098
275,1592.5745,-0.003554669999999982,-0.012111420000000095,0.0016170499999998977,0.0021282799999999824
276,1597.4597,-0.003786210000000123,-0.012712969999999935,0.001575880000000085,0.0020952200000001753
277,1602.34489,-0.004298789999999997,-0.010965029999999931,-0.0009781599999998392,0.0010761900000000324
278,1607.23009,-0.003527469999999866,-0.01368219000000015,0.0016493800000001446,0.0017765300000001094
279,1612.11529,-0.0035681700000000927,-0.015287800000000074,0.0012606899999998422,0.0017772099999999735
280,1617.00049,-0.003870669999999965,-0.01637211000000005,0.0007709799999999767,0.0017755600000000094
281,1621.88569,-0.0039534699999999035,-0.017752220000000207,0.00034416000000003777,0.0016800599999999832
282,1626.77088,-0.004283650000000083,-0.018776130000000002,0.00034615000000015606,0.0017693699999998813
283,1631.65608,-0.004358450000000014,-0.018893220000000044,0.0002588900000000116,0.0016499500000000111
284,1636.54128,-0.0043168000000000095,-0.019931820000000045,0.00028562000000009746,0.0015993899999999783
285,1641.42648,-0.00418611999999996,-0.020594280000000076,0.00024959000000013276,0.0014377199999999757
286,1646.31168,-0.0041848399999999675,-0.021852520000000153,0.00017617999999997025,0.00171142000000013
287,1651.19687,-0.004250960000000026,-0.024587090000000034,0.0004105999999999277,0.002339209999999925
288,1656.08207,-0.0038982399999998307,-0.02718799000000005,0.003601860000000068,0.002673609999999993
289,1660.96727,-0.003110659999999932,-0.07670378999999983,0.04584907000000005,-0.00031058000000006025
290,1665.85247,-0.004626199999999914,-0.09367555000000016,0.08152496000000009,0.004378560000000142
291,1670.73766,-0.002090460000000016,-0.09807362000000008,0.09574165999999984,-0.0003384399999999399
292,1675.62286,-0.0034383000000000052,-0.1004857600000002,0.012621290000000007,-0.0038777599999999524
293,1680.50806,-0.004282089999999794,-0.11057244999999982,0.003676909999999811,-0.00874422000000008
294,1685.39326,-0.0047388200000000325,-0.10943283999999998,0.0021575799999999923,-0.013181649999999934
295,1690.27846,-0.004733330000000091,-0.11040537000000006,0.0010522699999999663,-0.01665628000000008
296,1695.16365,-0.004910259999999944,-0.11142733999999987,-7.223000000000646e-05,-0.021942020000000007
297,1700.04885,-0.0052411800000000675,-0.11278316999999993,-0.0012997399999998827,-0.022019089999999908
298,1704.93405,-0.005300070000000101,-0.11432704000000005,-0.0025440700000001204,-0.021782680000000054
299,1709.81925,-0.004899830000000049,-0.11916632999999988,-0.003118750000000059,-0.0202899700000001
300,1714.70445,-0.010553730000000039,-0.09797834999999999,0.007790019999999842,-0.024478759999999822
