#Parameters = {w=1; b=0.5; fmax=150; fmin=75; d=20; a=0.6; phi=0; theta=0}
#"Frequency / GHz"	"SZmax(1),Zmax(1) (35) [Mag]"	"SZmax(1),Zmax(1) (35) [Pha in deg.]"	"Ref.Imp. [Mag]"	"Ref.Imp. [Pha in deg.]"
#-------------------------------------------------------------------------------------------------------------------------------
78.150000000000	0.20001532762928	66.459238837937	376.73031346177	0.0000000000000
78.225000000000	0.20128993618637	64.196446084379	376.73031346177	0.0000000000000
78.300000000000	0.20226125487965	61.933326414991	376.73031346177	0.0000000000000
78.375000000000	0.20292835908686	59.669684286611	376.73031346177	0.0000000000000
78.450000000000	0.20329053728023	57.405313251859	376.73031346177	0.0000000000000
78.525000000000	0.20334729465366	55.140001702781	376.73031346177	0.0000000000000
78.600000000000	0.20309835938384	52.873538004436	376.73031346177	0.0000000000000
78.675000000000	0.20254369125203	50.605715145162	376.73031346177	0.0000000000000
78.750000000000	0.20168349236446	48.336335017627	376.73031346177	0.0000000000000
78.825000000000	0.20051821971972	46.065212436356	376.73031346177	0.0000000000000
78.900000000000	0.19904859938222	43.792178992652	376.73031346177	0.0000000000000
78.975000000000	0.19727564203123	41.517086846792	376.73031346177	0.0000000000000
79.050000000000	0.19520065966321	39.239812560190	376.73031346177	0.0000000000000
79.125000000000	0.19282528323307	36.960261077333	376.73031346177	0.0000000000000
79.200000000000	0.19015148102547	34.678369979827	376.73031346177	0.0000000000000
79.275000000000	0.18718157755170	32.394114153727	376.73031346177	0.0000000000000
79.350000000000	0.18391827276988	30.107511038854	376.73031346177	0.0000000000000
79.425000000000	0.18036466142762	27.818626667470	376.73031346177	0.0000000000000
79.500000000000	0.17652425232560	25.527582753825	376.73031346177	0.0000000000000
79.575000000000	0.17240098729999	23.234565171483	376.73031346177	0.0000000000000
79.650000000000	0.16799925972000	20.939834260758	376.73031346177	0.0000000000000
79.725000000000	0.16332393229631	18.643737556956	376.73031346177	0.0000000000000
79.800000000000	0.15838035399716	16.346725740803	376.73031346177	0.0000000000000
79.875000000000	0.15317437587275	14.049372915222	376.73031346177	0.0000000000000
79.950000000000	0.14771236559821	11.752402753411	376.73031346177	0.0000000000000
80.025000000000	0.14200122056304	9.4567227149835	376.73031346177	0.0000000000000
80.100000000000	0.13604837936569	7.1634695072737	376.73031346177	0.0000000000000
80.175000000000	0.12986183162285	4.8740704716792	376.73031346177	0.0000000000000
80.250000000000	0.12345012608655	2.5903279283109	376.73031346177	0.0000000000000
80.325000000000	0.11682237719726	0.31453728558167	376.73031346177	0.0000000000000
80.400000000000	0.10998827042481	-1.9503440657851	376.73031346177	0.0000000000000
80.475000000000	0.10295806712531	-4.2004495164582	376.73031346177	0.0000000000000
80.550000000000	0.095742610296174	-6.4306316139975	376.73031346177	0.0000000000000
80.625000000000	0.088353333793244	-8.6338862989276	376.73031346177	0.0000000000000
80.700000000000	0.080802279809669	-10.800429021989	376.73031346177	0.0000000000000
80.775000000000	0.073102133878638	-12.916149895527	376.73031346177	0.0000000000000
80.850000000000	0.065266296152030	-14.959900238106	376.73031346177	0.0000000000000
80.925000000000	0.057309029458616	-16.898432444075	376.73031346177	0.0000000000000
81.000000000000	0.049245779272000	-18.676233023981	376.73031346177	0.0000000000000
81.075000000000	0.041093914570557	-20.193042933995	376.73031346177	0.0000000000000
81.150000000000	0.032874641927135	-21.247375974507	376.73031346177	0.0000000000000
81.225000000000	0.024618870953735	-21.366509149816	376.73031346177	0.0000000000000
81.300000000000	0.016390950119344	-19.130620962561	376.73031346177	0.0000000000000
81.375000000000	0.0084501847761536	-7.7847398215612	376.73031346177	0.0000000000000
81.450000000000	0.0040312286657585	65.998298969981	376.73031346177	0.0000000000000
81.525000000000	0.010203199251970	117.18389198791	376.73031346177	0.0000000000000
81.600000000000	0.018298465730334	124.95354961947	376.73031346177	0.0000000000000
81.675000000000	0.026594292765136	126.40280032422	376.73031346177	0.0000000000000
81.750000000000	0.034916397323619	125.99085632036	376.73031346177	0.0000000000000
81.825000000000	0.043212149443144	124.79122957365	376.73031346177	0.0000000000000
81.900000000000	0.051453166319957	123.18667828567	376.73031346177	0.0000000000000
81.975000000000	0.059618615817418	121.34721782437	376.73031346177	0.0000000000000
82.050000000000	0.067690767806684	119.35984589062	376.73031346177	0.0000000000000
82.125000000000	0.075653482280097	117.27373306357	376.73031346177	0.0000000000000
82.200000000000	0.083491614676209	115.11880652913	376.73031346177	0.0000000000000
82.275000000000	0.091190761864743	112.91435937138	376.73031346177	0.0000000000000
82.350000000000	0.098737150669235	110.67341506089	376.73031346177	0.0000000000000
82.425000000000	0.10611759096839	108.40510211118	376.73031346177	0.0000000000000
82.500000000000	0.11331945933295	106.11602191653	376.73031346177	0.0000000000000
82.575000000000	0.12033069705555	103.81107457837	376.73031346177	0.0000000000000
82.650000000000	0.12713981440278	101.49397756799	376.73031346177	0.0000000000000
82.725000000000	0.13373589674576	99.167602622690	376.73031346177	0.0000000000000
82.800000000000	0.14010861018721	96.834201036798	376.73031346177	0.0000000000000
82.875000000000	0.14624820537193	94.495558211292	376.73031346177	0.0000000000000
82.950000000000	0.15214551878356	92.153102106012	376.73031346177	0.0000000000000
83.025000000000	0.15779197120393	89.807980916856	376.73031346177	0.0000000000000
83.100000000000	0.16317956325024	87.461119764905	376.73031346177	0.0000000000000
83.175000000000	0.16830086806236	85.113262800039	376.73031346177	0.0000000000000
83.250000000000	0.17314902132056	82.765004997966	376.73031346177	0.0000000000000
83.325000000000	0.17771770884795	80.416816565566	376.73031346177	0.0000000000000
83.400000000000	0.18200115210291	78.069061974689	376.73031346177	0.0000000000000
83.475000000000	0.18599409190089	75.722015046252	376.73031346177	0.0000000000000
83.550000000000	0.18969177072505	73.375871099418	376.73031346177	0.0000000000000
83.625000000000	0.19308991399606	71.030756899300	376.73031346177	0.0000000000000
83.700000000000	0.19618471067243	68.686738939250	376.73031346177	0.0000000000000
83.775000000000	0.19897279354797	66.343830453662	376.73031346177	0.0000000000000
83.850000000000	0.20145121960162	64.001997456298	376.73031346177	0.0000000000000
83.925000000000	0.20361745073961	61.661164025873	376.73031346177	0.0000000000000
84.000000000000	0.20546933525034	59.321217006772	376.73031346177	0.0000000000000
84.075000000000	0.20700509026997	56.982010252856	376.73031346177	0.0000000000000
84.150000000000	0.20822328553234	54.643368512488	376.73031346177	0.0000000000000
84.225000000000	0.20912282864979	52.305091030464	376.73031346177	0.0000000000000
84.300000000000	0.20970295214422	49.966954925451	376.73031346177	0.0000000000000
84.375000000000	0.20996320241830	47.628718388528	376.73031346177	0.0000000000000
84.450000000000	0.20990343082757	45.290123738399	376.73031346177	0.0000000000000
84.525000000000	0.20952378698374	42.950900361046	376.73031346177	0.0000000000000
84.600000000000	0.20882471438894	40.610767555532	376.73031346177	0.0000000000000
84.675000000000	0.20780694846957	38.269437302853	376.73031346177	0.0000000000000
84.750000000000	0.20647151704712	35.926616970945	376.73031346177	0.0000000000000
84.825000000000	0.20481974325108	33.582011965880	376.73031346177	0.0000000000000
84.900000000000	0.20285325084709	31.235328336853	376.73031346177	0.0000000000000
84.975000000000	0.20057397192015	28.886275340586	376.73031346177	0.0000000000000
85.050000000000	0.19798415681960	26.534567969247	376.73031346177	0.0000000000000
85.125000000000	0.19508638623835	24.179929444825	376.73031346177	0.0000000000000
85.200000000000	0.19188358526431	21.822093682154	376.73031346177	0.0000000000000
85.275000000000	0.18837903920717	19.460807722555	376.73031346177	0.0000000000000
85.350000000000	0.18457641096870	17.095834140306	376.73031346177	0.0000000000000
85.425000000000	0.18047975968953	14.726953425288	376.73031346177	0.0000000000000
85.500000000000	0.17609356037138	12.353966347207	376.73031346177	0.0000000000000
85.575000000000	0.17142272414002	9.9766963104034	376.73031346177	0.0000000000000
85.650000000000	0.16647261878293	7.5949917138730	376.73031346177	0.0000000000000
85.725000000000	0.16124908916605	5.2087283398046	376.73031346177	0.0000000000000
85.800000000000	0.15575847710836	2.8178118070687	376.73031346177	0.0000000000000
85.875000000000	0.15000764027105	0.42218014590720	376.73031346177	0.0000000000000
85.950000000000	0.14400396960137	-1.9781934198715	376.73031346177	0.0000000000000
86.025000000000	0.13775540486104	-4.3832973508165	376.73031346177	0.0000000000000
86.100000000000	0.13127044776560	-6.7930781259059	376.73031346177	0.0000000000000
86.175000000000	0.12455817226623	-9.2074357153210	376.73031346177	0.0000000000000
86.250000000000	0.11762823151955	-11.626217690508	376.73031346177	0.0000000000000
86.325000000000	0.11049086111490	-14.049211163770	376.73031346177	0.0000000000000
86.400000000000	0.10315687816295	-16.476131223361	376.73031346177	0.0000000000000
86.475000000000	0.095637675895073	-18.906603593385	376.73031346177	0.0000000000000
86.550000000000	0.087945213479672	-21.340137510749	376.73031346177	0.0000000000000
86.625000000000	0.080092000831039	-23.776081433608	376.73031346177	0.0000000000000
86.700000000000	0.072091078269515	-26.213547251054	376.73031346177	0.0000000000000
86.775000000000	0.063955990994808	-28.651273407738	376.73031346177	0.0000000000000
86.850000000000	0.055700758473377	-31.087361036517	376.73031346177	0.0000000000000
86.925000000000	0.047339839067708	-33.518721625211	376.73031346177	0.0000000000000
87.000000000000	0.038888090732450	-35.939788762070	376.73031346177	0.0000000000000
87.075000000000	0.030360730128356	-38.339028670604	376.73031346177	0.0000000000000
87.150000000000	0.021773299144405	-40.687126756758	376.73031346177	0.0000000000000
87.225000000000	0.013141693290020	-42.878436607844	376.73031346177	0.0000000000000
87.300000000000	0.0044831418688714	-43.993001702681	376.73031346177	0.0000000000000
87.375000000000	0.0041956945995214	129.27719680470	376.73031346177	0.0000000000000
87.450000000000	0.012862723858463	128.28715887305	376.73031346177	0.0000000000000
87.525000000000	0.021511552063707	126.10325749449	376.73031346177	0.0000000000000
87.600000000000	0.030124652510220	123.75396564554	376.73031346177	0.0000000000000
87.675000000000	0.038685907299468	121.35062535465	376.73031346177	0.0000000000000
87.750000000000	0.047179492008709	118.92366305990	376.73031346177	0.0000000000000
87.825000000000	0.055589845038620	116.48498467313	376.73031346177	0.0000000000000
87.900000000000	0.063901703061501	114.04034293238	376.73031346177	0.0000000000000
87.975000000000	0.072100143580294	111.59295551860	376.73031346177	0.0000000000000
88.050000000000	0.080170624966905	109.14483129886	376.73031346177	0.0000000000000
88.125000000000	0.088099022006282	106.69733430878	376.73031346177	0.0000000000000
88.200000000000	0.095871657423217	104.25144959333	376.73031346177	0.0000000000000
88.275000000000	0.10347533112905	101.80791804549	376.73031346177	0.0000000000000
88.350000000000	0.11089734926899	99.367308941646	376.73031346177	0.0000000000000
88.425000000000	0.11812555433078	96.930061665145	376.73031346177	0.0000000000000
88.500000000000	0.12514835572958	94.496512215451	376.73031346177	0.0000000000000
88.575000000000	0.13195475823498	92.066912299330	376.73031346177	0.0000000000000
88.650000000000	0.13853438449493	89.641444487669	376.73031346177	0.0000000000000
88.725000000000	0.14487748840910	87.220234550779	376.73031346177	0.0000000000000
88.800000000000	0.15097495789923	84.803361071272	376.73031346177	0.0000000000000
88.875000000000	0.15681830770888	82.390862319205	376.73031346177	0.0000000000000
88.950000000000	0.16239966429185	79.982740667667	376.73031346177	0.0000000000000
89.025000000000	0.16771174527401	77.578965132399	376.73031346177	0.0000000000000
89.100000000000	0.17274783563326	75.179472747654	376.73031346177	0.0000000000000
89.175000000000	0.17750176209976	72.784169438544	376.73031346177	0.0000000000000
89.250000000000	0.18196786670878	70.392930899415	376.73031346177	0.0000000000000
89.325000000000	0.18614098011852	68.005603818609	376.73031346177	0.0000000000000
89.400000000000	0.19001639524870	65.622007643814	376.73031346177	0.0000000000000
89.475000000000	0.19358984192998	63.241936963398	376.73031346177	0.0000000000000
89.550000000000	0.19685746346654	60.865164471497	376.73031346177	0.0000000000000
89.625000000000	0.19981579616824	58.491444370930	376.73031346177	0.0000000000000
89.700000000000	0.20246175285902	56.120515944978	376.73031346177	0.0000000000000
89.775000000000	0.20479261098668	53.752106918367	376.73031346177	0.0000000000000
89.850000000000	0.20680600520993	51.385936175765	376.73031346177	0.0000000000000
89.925000000000	0.20849992335578	49.021715467069	376.73031346177	0.0000000000000
90.000000000000	0.20987270375188	46.659149930592	376.73031346177	0.0000000000000
90.075000000000	0.21092303156727	44.297937574660	376.73031346177	0.0000000000000
90.150000000000	0.21164993223449	41.937768173800	376.73031346177	0.0000000000000
90.225000000000	0.21205276121894	39.578322228389	376.73031346177	0.0000000000000
90.300000000000	0.21213119091009	37.219270620846	376.73031346177	0.0000000000000
90.375000000000	0.21188519662977	34.860275387614	376.73031346177	0.0000000000000
90.450000000000	0.21131504424955	32.500991713457	376.73031346177	0.0000000000000
90.525000000000	0.21042128161863	30.141070970164	376.73031346177	0.0000000000000
90.600000000000	0.20920473519610	27.780164453620	376.73031346177	0.0000000000000
90.675000000000	0.20766651234590	25.417927440490	376.73031346177	0.0000000000000
90.750000000000	0.20580800899692	23.054023252955	376.73031346177	0.0000000000000
90.825000000000	0.20363092192255	20.688127131687	376.73031346177	0.0000000000000
90.900000000000	0.20113726473512	18.319929827663	376.73031346177	0.0000000000000
90.975000000000	0.19832938672449	15.949140907553	376.73031346177	0.0000000000000
91.050000000000	0.19520999379508	13.575491819605	376.73031346177	0.0000000000000
91.125000000000	0.19178217089558	11.198738792901	376.73031346177	0.0000000000000
91.200000000000	0.18804940545032	8.8186656520075	376.73031346177	0.0000000000000
91.275000000000	0.18401561137681	6.4350866308557	376.73031346177	0.0000000000000
91.350000000000	0.17968515331200	4.0478492711651	376.73031346177	0.0000000000000
91.425000000000	0.17506287067925	1.6568374971080	376.73031346177	0.0000000000000
91.500000000000	0.17015410121918	-0.73802502675417	376.73031346177	0.0000000000000
91.575000000000	0.16496470358882	-3.1367711190956	376.73031346177	0.0000000000000
91.650000000000	0.15950107861242	-5.5393857057549	376.73031346177	0.0000000000000
91.725000000000	0.15377018874787	-7.9458005911640	376.73031346177	0.0000000000000
91.800000000000	0.14777957531967	-10.355888015311	376.73031346177	0.0000000000000
91.875000000000	0.14153737306384	-12.769452467675	376.73031346177	0.0000000000000
91.950000000000	0.13505232153488	-15.186219972572	376.73031346177	0.0000000000000
92.025000000000	0.12833377294073	-17.605823656795	376.73031346177	0.0000000000000
92.100000000000	0.12139169600005	-20.027783762468	376.73031346177	0.0000000000000
92.175000000000	0.11423667545809	-22.451479200345	376.73031346177	0.0000000000000
92.250000000000	0.10687990695559	-24.876105925674	376.73031346177	0.0000000000000
92.325000000000	0.099333187021962	-27.300614233678	376.73031346177	0.0000000000000
92.400000000000	0.091608898067046	-29.723611253901	376.73031346177	0.0000000000000
92.475000000000	0.083719988389834	-32.143203808376	376.73031346177	0.0000000000000
92.550000000000	0.075679947441057	-34.556734424601	376.73031346177	0.0000000000000
92.625000000000	0.067502776954071	-36.960315374817	376.73031346177	0.0000000000000
92.700000000000	0.059202959313525	-39.347955028078	376.73031346177	0.0000000000000
92.775000000000	0.050795426297772	-41.709791013017	376.73031346177	0.0000000000000
92.850000000000	0.042295536174497	-44.028149131257	376.73031346177	0.0000000000000
92.925000000000	0.033719082976229	-46.267507247418	376.73031346177	0.0000000000000
93.000000000000	0.025082426819481	-48.343563388336	376.73031346177	0.0000000000000
93.075000000000	0.016403209612700	-49.993752803697	376.73031346177	0.0000000000000
93.150000000000	0.0077063156663411	-49.770330914862	376.73031346177	0.0000000000000
93.225000000000	0.0012526128456439	89.587639902121	376.73031346177	0.0000000000000
93.300000000000	0.0097952545308384	116.18443475019	376.73031346177	0.0000000000000
93.375000000000	0.018485598373501	115.59107423211	376.73031346177	0.0000000000000
93.450000000000	0.027146742408967	113.79274573195	376.73031346177	0.0000000000000
93.525000000000	0.035757353729421	111.66728507872	376.73031346177	0.0000000000000
93.600000000000	0.044300402350008	109.40763749729	376.73031346177	0.0000000000000
93.675000000000	0.052759876628159	107.08094309721	376.73031346177	0.0000000000000
93.750000000000	0.061120309080185	104.71682774561	376.73031346177	0.0000000000000
93.825000000000	0.069366687691565	102.33048210149	376.73031346177	0.0000000000000
93.900000000000	0.077484453513490	99.930560543044	376.73031346177	0.0000000000000
93.975000000000	0.085459521516067	97.522396973720	376.73031346177	0.0000000000000
94.050000000000	0.093278306828328	95.109484965821	376.73031346177	0.0000000000000
94.125000000000	0.10092775019934	92.694224643748	376.73031346177	0.0000000000000
94.200000000000	0.10839534025654	90.278327607174	376.73031346177	0.0000000000000
94.275000000000	0.11566913155197	87.863049530561	376.73031346177	0.0000000000000
94.350000000000	0.12273775800963	85.449330331669	376.73031346177	0.0000000000000
94.425000000000	0.12959044170368	83.037882154760	376.73031346177	0.0000000000000
94.500000000000	0.13621699708112	80.629246605955	376.73031346177	0.0000000000000
94.575000000000	0.14260783086188	78.223833209801	376.73031346177	0.0000000000000
94.650000000000	0.14875393793137	75.821946043467	376.73031346177	0.0000000000000
94.725000000000	0.15464689359940	73.423802733848	376.73031346177	0.0000000000000
94.800000000000	0.16027884264106	71.029548412206	376.73031346177	0.0000000000000
94.875000000000	0.16564248556271	68.639266277371	376.73031346177	0.0000000000000
94.950000000000	0.17073106255247	66.252985842228	376.73031346177	0.0000000000000
95.025000000000	0.17553833558081	63.870689577131	376.73031346177	0.0000000000000
95.100000000000	0.18005856911458	61.492318432413	376.73031346177	0.0000000000000
95.175000000000	0.18428650989833	59.117776570799	376.73031346177	0.0000000000000
95.250000000000	0.18821736624079	56.746935539855	376.73031346177	0.0000000000000
95.325000000000	0.19184678722412	54.379638046519	376.73031346177	0.0000000000000
95.400000000000	0.19517084222823	52.015701449355	376.73031346177	0.0000000000000
95.475000000000	0.19818600113524	49.654921052002	376.73031346177	0.0000000000000
95.550000000000	0.20088911554862	47.297073259088	376.73031346177	0.0000000000000
95.625000000000	0.20327740132997	44.941918640369	376.73031346177	0.0000000000000
95.700000000000	0.20534842272392	42.589204938196	376.73031346177	0.0000000000000
95.775000000000	0.20710007830814	40.238670046106	376.73031346177	0.0000000000000
95.850000000000	0.20853058897239	37.890044981589	376.73031346177	0.0000000000000
95.925000000000	0.20963848809691	35.543056873189	376.73031346177	0.0000000000000
96.000000000000	0.21042261406780	33.197431980657	376.73031346177	0.0000000000000
96.075000000000	0.21088210523367	30.852898766694	376.73031346177	0.0000000000000
96.150000000000	0.21101639737597	28.509191039656	376.73031346177	0.0000000000000
96.225000000000	0.21082522373256	26.166051188545	376.73031346177	0.0000000000000
96.300000000000	0.21030861758211	23.823233534545	376.73031346177	0.0000000000000
96.375000000000	0.20946691736498	21.480507827651	376.73031346177	0.0000000000000
96.450000000000	0.20830077428343	19.137662922585	376.73031346177	0.0000000000000
96.525000000000	0.20681116229232	16.794510675737	376.73031346177	0.0000000000000
96.600000000000	0.20499939035819	14.450890114837	376.73031346177	0.0000000000000
96.675000000000	0.20286711683235	12.106671945854	376.73031346177	0.0000000000000
96.750000000000	0.20041636575046	9.7617634788081	376.73031346177	0.0000000000000
96.825000000000	0.19764954483847	7.4161140764375	376.73031346177	0.0000000000000
96.900000000000	0.19456946497270	5.0697212594495	376.73031346177	0.0000000000000
96.975000000000	0.19117936081012	2.7226376415671	376.73031346177	0.0000000000000
97.050000000000	0.18748291227567	0.37497892079255	376.73031346177	0.0000000000000
97.125000000000	0.18348426656552	-1.9730667748470	376.73031346177	0.0000000000000
97.200000000000	0.17918806030135	-4.3212277906063	376.73031346177	0.0000000000000
97.275000000000	0.17459944145122	-6.6691355654949	376.73031346177	0.0000000000000
97.350000000000	0.16972409061932	-9.0163082493764	376.73031346177	0.0000000000000
97.425000000000	0.16456824130187	-11.362130329850	376.73031346177	0.0000000000000
97.500000000000	0.15913869871217	-13.705826901642	376.73031346177	0.0000000000000
97.575000000000	0.15344285679807	-16.046430659505	376.73031346177	0.0000000000000
97.650000000000	0.14748871311461	-18.382738882889	376.73031346177	0.0000000000000
97.725000000000	0.14128488128083	-20.713256462424	376.73031346177	0.0000000000000
97.800000000000	0.13484060085408	-23.036119156747	376.73031346177	0.0000000000000
97.875000000000	0.12816574461687	-25.348988362872	376.73031346177	0.0000000000000
97.950000000000	0.12127082352086	-27.648904041027	376.73031346177	0.0000000000000
98.025000000000	0.11416698992767	-29.932074820085	376.73031346177	0.0000000000000
98.100000000000	0.10686604042852	-32.193571447244	376.73031346177	0.0000000000000
98.175000000000	0.099380420612486	-34.426867286463	376.73031346177	0.0000000000000
98.250000000000	0.091723236079380	-36.623128847537	376.73031346177	0.0000000000000
98.325000000000	0.083908277582866	-38.770082220874	376.73031346177	0.0000000000000
98.400000000000	0.075950075269977	-40.850127759556	376.73031346177	0.0000000000000
98.475000000000	0.067864011872463	-42.837050983352	376.73031346177	0.0000000000000
98.550000000000	0.059666558435080	-44.689942089283	376.73031346177	0.0000000000000
98.625000000000	0.051375779690818	-46.341117744082	376.73031346177	0.0000000000000
98.700000000000	0.043012487182026	-47.669829045320	376.73031346177	0.0000000000000
98.775000000000	0.034603154967828	-48.437672601221	376.73031346177	0.0000000000000
98.850000000000	0.026188565349193	-48.100953735198	376.73031346177	0.0000000000000
98.925000000000	0.017856813561610	-45.111531430290	376.73031346177	0.0000000000000
99.000000000000	0.0099384695880742	-33.041165577597	376.73031346177	0.0000000000000
99.075000000000	0.0051750351737479	24.538733456807	376.73031346177	0.0000000000000
99.150000000000	0.010148746579791	80.029553275117	376.73031346177	0.0000000000000
99.225000000000	0.018067180173366	91.584935637258	376.73031346177	0.0000000000000
99.300000000000	0.026362270014592	94.455559651772	376.73031346177	0.0000000000000
99.375000000000	0.034720039611150	94.755081131122	376.73031346177	0.0000000000000
99.450000000000	0.043055486475331	93.977406655903	376.73031346177	0.0000000000000
99.525000000000	0.051329171200657	92.651534222778	376.73031346177	0.0000000000000
99.600000000000	0.059515650532461	91.010584146227	376.73031346177	0.0000000000000
99.675000000000	0.067595119717505	89.173002342819	376.73031346177	0.0000000000000
99.750000000000	0.075550567739778	87.205307152724	376.73031346177	0.0000000000000
99.825000000000	0.083366638358660	85.147738924063	376.73031346177	0.0000000000000
99.900000000000	0.091029120309509	83.026080277154	376.73031346177	0.0000000000000
99.975000000000	0.098524700030492	80.857621644406	376.73031346177	0.0000000000000
100.05000000000	0.10584083396598	78.654394974814	376.73031346177	0.0000000000000
100.12500000000	0.11296567867052	76.425030787606	376.73031346177	0.0000000000000
100.20000000000	0.11988804979967	74.175876755780	376.73031346177	0.0000000000000
100.27500000000	0.12659739559952	71.911699096935	376.73031346177	0.0000000000000
100.35000000000	0.13308377740937	69.636137760853	376.73031346177	0.0000000000000
100.42500000000	0.13933785318000	67.352010804881	376.73031346177	0.0000000000000
100.50000000000	0.14535086186599	65.061523367801	376.73031346177	0.0000000000000
100.57500000000	0.15111460758284	62.766414577559	376.73031346177	0.0000000000000
100.65000000000	0.15662144301528	60.468063073070	376.73031346177	0.0000000000000
100.72500000000	0.16186425191517	58.167564322329	376.73031346177	0.0000000000000
100.80000000000	0.16683643073996	55.865788344855	376.73031346177	0.0000000000000
100.87500000000	0.17153186960942	53.563423582515	376.73031346177	0.0000000000000
100.95000000000	0.17594493283306	51.261010827180	376.73031346177	0.0000000000000
101.02500000000	0.18007043930067	48.958969912313	376.73031346177	0.0000000000000
101.10000000000	0.18390364304588	46.657621074294	376.73031346177	0.0000000000000
101.17500000000	0.18744021429492	44.357202345623	376.73031346177	0.0000000000000
101.25000000000	0.19067622130404	42.057883967628	376.73031346177	0.0000000000000
101.32500000000	0.19360811327332	39.759780548680	376.73031346177	0.0000000000000
101.40000000000	0.19623270460356	37.462961509054	376.73031346177	0.0000000000000
101.47500000000	0.19854716073845	35.167460221567	376.73031346177	0.0000000000000
101.55000000000	0.20054898580726	32.873282162141	376.73031346177	0.0000000000000
101.62500000000	0.20223601225476	30.580412315833	376.73031346177	0.0000000000000
101.70000000000	0.20360639261565	28.288822034247	376.73031346177	0.0000000000000
101.77500000000	0.20465859356043	25.998475504695	376.73031346177	0.0000000000000
101.85000000000	0.20539139230915	23.709335966499	376.73031346177	0.0000000000000
101.92500000000	0.20580387547855	21.421371793094	376.73031346177	0.0000000000000
102.00000000000	0.20589544039723	19.134562548563	376.73031346177	0.0000000000000
102.07500000000	0.20566579889216	16.848905122982	376.73031346177	0.0000000000000
102.15000000000	0.20511498351876	14.564420051925	376.73031346177	0.0000000000000
102.22500000000	0.20424335617568	12.281158131729	376.73031346177	0.0000000000000
102.30000000000	0.20305161901412	9.9992074538777	376.73031346177	0.0000000000000
