freq            ,ref_ind         ,kappa           ,alpha           ,epsilon_r       ,epsilon_i       ,ref_ind_S       ,kappa_S         ,alpha_S         ,alpha_max       ,epsilonS_r      ,epsilonS_i      ,delta_N         ,delta_A         ,H_measure_r     ,H_measure_i     ,H_calc_r        ,H_calc_i        ,T_measure       ,T_calc          ,thickness       ,allThicknesses  ,QSnValue        ,QSkValue        ,Num_Thickness   ,N_std           ,delta_K         ,delta_Eps_1     ,delta_Eps_2     ,
+4.89552571e+010,+1.43837958e+000,-1.00000000e-002,-2.05063301e-001,+2.06883582e+000,-2.87675916e-002,+1.43965268e+000,-1.00000000e-002,-2.05205264e-001,+4.37871443e+001,+2.07249985e+000,-2.87930536e-002,+2.08334225e-002,+4.32546301e-001,+6.72698993e-001,-7.87802231e-001,+6.59743855e-001,-7.73481319e-001,+1.03593257e+000,+1.01662938e+000,+1.96000000e-003,+1.80000000e+003,+3.92014518e-001,+4.54921285e-001,+0.00000000e+000,+2.00000000e+000,+2.10787137e-002,+5.95642109e-002,+6.02753850e-002
+5.38507828e+010,+1.44028923e+000,-1.00000000e-002,-2.25569632e-001,+2.07433307e+000,-2.88057847e-002,+1.46997240e+000,-1.00000000e-002,-2.25725790e-001,+4.81045814e+001,+2.16071885e+000,-2.93994480e-002,+8.75805535e-002,+2.26422351e+000,+6.66781999e-001,-9.86798845e-001,+5.73397246e-001,-8.48283687e-001,+1.19095348e+000,+1.02389922e+000,                ,+1.82000000e+003,+3.98552584e-001,+3.66118967e-001,+0.00000000e+000,                ,+1.00308587e-001,+2.55475821e-001,+2.93150098e-001
+5.87463085e+010,+1.50767778e+000,-1.00000000e-002,-2.46075962e-001,+2.27299229e+000,-3.01535556e-002,+1.50027039e+000,-1.00000000e-002,-2.46246317e-001,+4.93927379e+001,+2.25071125e+000,-3.00054079e-002,+5.33463834e-002,+3.40982391e+000,+3.51849219e-001,-1.16557301e+000,+3.06016539e-001,-9.58950565e-001,+1.21752138e+000,+1.00659441e+000,                ,+1.84000000e+003,+4.02581054e-001,+3.25323011e-001,+0.00000000e+000,                ,+1.38472078e-001,+1.57298558e-001,+4.14424190e-001
+6.36418342e+010,+1.53056839e+000,-1.00000000e-002,-2.66582292e-001,+2.34253959e+000,-3.06113678e-002,+1.53056839e+000,-1.00000000e-002,-2.66766843e-001,+4.94755873e+001,+2.34253959e+000,-3.06113678e-002,+1.39197962e-002,+3.02386226e+000,+1.32137744e-001,-1.13073394e+000,+1.33604222e-001,-9.65854800e-001,+1.13842858e+000,+9.75051580e-001,                ,+1.86000000e+003,+4.04396425e-001,+3.36622415e-001,+0.00000000e+000,                ,+1.13352253e-001,+4.03433549e-002,+3.46708354e-001
+6.85373599e+010,+1.49664204e+000,-1.00000000e-002,-2.87088622e-001,+2.23983738e+000,-2.99328407e-002,+1.49664204e+000,-1.00000000e-002,-2.87287369e-001,+5.27783040e+001,+2.23983738e+000,-2.99328407e-002,+1.18359896e-002,+2.79389864e+000,+1.31184057e-001,-1.10766566e+000,+1.31957292e-001,-9.57440665e-001,+1.11540687e+000,+9.66491259e-001,                ,+1.88000000e+003,+4.04350898e-001,+3.45169807e-001,+0.00000000e+000,                ,+9.72510084e-002,+3.34834590e-002,+2.90863175e-001
+7.34328857e+010,+1.53059341e+000,-1.00000000e-002,-3.07594952e-001,+2.34261617e+000,-3.06118681e-002,+1.53059341e+000,-1.00000000e-002,-3.07807896e-001,+5.46663000e+001,+2.34261617e+000,-3.06118681e-002,+1.22047545e-002,+2.00562903e+000,-5.33807928e-002,-1.04150848e+000,-3.76807840e-002,-9.41681458e-001,+1.04287556e+000,+9.42435043e-001,                ,+1.90000000e+003,+4.02820890e-001,+3.51355949e-001,+0.00000000e+000,                ,+6.51584661e-002,+3.60578643e-002,+1.99218142e-001
+7.83284114e+010,+1.51335103e+000,-8.88813324e-003,-2.91620791e-001,+2.29015234e+000,-2.69017311e-002,+1.51335103e+000,-8.88813324e-003,-2.91822676e-001,+5.77668741e+001,+2.29015234e+000,-2.69017311e-002,+1.26734557e-003,+4.16472015e-002,-6.54802313e-002,-9.43763546e-001,-6.54802313e-002,-9.43763546e-001,+9.46032395e-001,+9.46032395e-001,                ,+1.92000000e+003,+4.00185960e-001,+3.55557374e-001,+5.00000000e+000,                ,+1.26846166e-003,+3.81332894e-003,+3.81672684e-003
+8.32239371e+010,+1.53501840e+000,-4.61016321e-003,-1.60713799e-001,+2.35626023e+000,-1.41533707e-002,+1.53501840e+000,-4.61016321e-003,-1.60825059e-001,+6.00696936e+001,+2.35626023e+000,-1.41533707e-002,+9.48179304e-004,+3.31039130e-002,-2.05920828e-001,-9.25937788e-001,-2.05920828e-001,-9.25937788e-001,+9.48558999e-001,+9.48558999e-001,                ,+1.94000000e+003,+3.96812711e-001,+3.58126751e-001,+0.00000000e+000,                ,+9.48946905e-004,+2.90219575e-003,+2.90455939e-003
+8.81194628e+010,+1.52830404e+000,-3.30890423e-003,-1.22136269e-001,+2.33570229e+000,-1.01140234e-002,+1.52830404e+000,-3.30890423e-003,-1.22220822e-001,+6.34800953e+001,+2.33570229e+000,-1.01140234e-002,+6.37128307e-004,+2.35503797e-002,-2.83070848e-001,-9.27257930e-001,-2.83070848e-001,-9.27257930e-001,+9.69503158e-001,+9.69503158e-001,                ,+1.96000000e+003,+4.23342526e-001,+3.59389462e-001,+1.00000000e+001,                ,+6.37583269e-004,+1.94323213e-003,+1.94462578e-003
+9.30149885e+010,+1.52316750e+000,-4.59069003e-003,-1.78862590e-001,+2.32001814e+000,-1.39847797e-002,+1.52316750e+000,-4.59069003e-003,-1.78986414e-001,+6.61790816e+001,+2.32001814e+000,-1.39847797e-002,+4.59211526e-004,+1.79155740e-002,-3.80770511e-001,-9.24171209e-001,-3.80770511e-001,-9.24171209e-001,+9.99539197e-001,+9.99539197e-001,                ,+1.98000000e+003,+4.94873561e-001,+4.22102828e-001,+8.00000000e+000,                ,+4.59503295e-004,+1.39469326e-003,+1.39558477e-003
